-0.385207	-0.16071
-0.162068	0.0021902
0.108658	0.245977
-0.212094	0.0722487
-0.0891815	-0.0130788
-0.171076	0.229235
-0.177241	0.13287
-0.082129	0.15634
-0.0887113	0.075634
-0.275793	0.291121
-0.236009	0.0798423
-0.776267	0.423975
-1.17622	0.272884
-0.805532	0.63608
0.150349	0.960605
-0.138411	1.21791
-0.188011	1.20837
-0.197399	1.16269
-0.212209	1.14108
-0.233735	1.06469
-0.348716	1.11568
-0.299656	1.00781
-0.0127834	1.22241
-0.039549	0.995842
-0.144544	0.894545
-0.0272271	0.938085
-0.113311	0.763304
-0.410351	0.437632
-0.596404	0.0812177
-0.361265	0.298968
-0.242126	1.04169
-0.39958	1.10239
-0.108896	0.920853
0.0945546	0.881602
0.0255609	1.06767
-0.094189	0.902554
-0.653563	0.295231
-0.826408	0.228858
-0.0879966	0.529954
-0.300846	0.652814
-0.524635	-0.337607
-0.43111	-0.549783
-0.238668	0.328624
0.00928405	0.336039
0.433808	0.442651
0.135262	0.107261
-0.214336	0.119074
-0.477322	0.0450164
-0.284636	-0.254852
-0.336155	-0.129949
-0.234719	0.14189
-0.218304	0.316498
-0.152579	0.396959
-0.240245	0.45514
-0.440031	0.253838
-0.180446	0.159388
-0.00165261	0.257526
-0.115826	0.229985
0.075523	0.246575
-0.0416646	0.091349
-0.584302	0.134151
-0.59599	0.472459
0.0578017	0.952931
0.0853221	1.09375
-0.0868112	1.16966
-0.247311	1.22272
-0.45927	1.07681
-0.394798	0.748845
-0.0549039	0.633162
-0.112677	0.541627
0.106404	0.626168
0.12389	0.251186
-0.0968284	-0.0511176
-0.342717	-0.0390993
-0.410757	-0.0549488
-0.585181	-0.115707
-0.682028	-0.0923649
-0.53271	-0.113512
-0.553162	0.0142804
-0.391975	-0.0394805
-0.0655227	-0.049597
-0.108947	0.208949
-0.180893	-0.00432461
-0.568614	0.0012447
-0.721462	-0.0362892
0.0360814	0.299375
-0.165267	-0.00354354
-0.340813	0.0503101
-0.271211	0.0209145
-0.289701	-0.00123903
-0.321962	0.0146845
-0.23449	0.0611499
-0.245444	0.00325579
-0.279882	-0.0672829
-0.258212	-0.180384
-0.0241729	-0.24942
0.137697	-0.114419
-0.0551004	-0.0135081
0.144094	0.0538429
-0.145074	0.0828969
-0.173974	0.197153
0.0250545	0.164797
-0.0816365	0.327423
-0.0728223	-0.107072
-0.360412	-0.16096
-0.160223	-0.219315
-0.655059	-0.374897
-0.596945	-0.690559
-0.161446	-0.404392
-0.116488	-0.0552487
-0.101812	0.0749954
0.159699	-0.070972
0.16664	-0.00542036
0.067423	0.189736
0.023145	0.251033
0.109741	0.127257
-0.250026	-0.583698
-0.314779	-0.847324
-0.203451	-0.826106
0.502964	-0.0451228
0.402076	-0.0817624
0.254213	-0.0414313
0.291	-0.0330143
0.111348	0.0731283
0.304518	-0.0496146
0.196308	-0.0454799
0.248874	-0.0795413
0.135978	0.0828422
0.333135	0.174957
0.328779	0.360914
0.356903	0.451491
0.489038	0.345682
0.523092	0.391877
0.443596	0.0501463
0.288768	0.0639834
0.085099	0.0488654
0.0611031	0.0380687
0.0578031	0.117334
0.0429398	0.0851734
-0.340174	0.584019
-0.385675	0.726399
-0.649641	0.811756
-0.70103	0.911085
-0.661334	1.02703
-0.752037	0.979005
-0.684263	0.85102
-0.39249	0.537914
-0.301675	0.552851
-0.395337	0.54402
-0.453973	0.47046
-0.551139	0.514302
-0.390946	0.455599
-0.289954	0.505113
-0.211448	0.278482
-0.11648	0.315907
